symbol,LS,Correlation,FDR,mLog10pval,TF,Stage,Cell
KCNN3,64.9374369186815,0.691975409284366,2.71143210587845e-71,2.07224155803972,NFIA,Not,Ast_OPC
PYROXD2,14.651016017608,0.688976027876133,1.90627194238119e-70,2.53413932059206,NFIA,Not,Ast_OPC
PDLIM4,14.5278171949517,0.681972996457197,1.65330751693298e-68,2.15119585509152,NFIA,Not,Ast_OPC
ALAD,28.5227809464473,0.674788246942305,1.41542542649966e-66,2.13475200121478,NFIA,Not,Ast_OPC
MUC1,36.1067469761805,0.667777149156037,9.65359552146382e-65,2.41582469654285,NFIA,Not,Ast_OPC
FAM151A,21.8370135093931,0.667557777213749,1.09993707149831e-64,2.10263405430411,NFIA,Not,Ast_OPC
VSIG10,15.5781210284843,0.663529014207972,1.17885451439689e-63,2.03561357838252,NFIA,Not,Ast_OPC
UQCRQ,14.276828983748,0.650763125106181,1.70443682594509e-60,3.18049515840659,NFIA,Not,Ast_OPC
GADD45A,25.6264717017106,0.646009805203111,2.34304417356657e-59,3.47214029124197,NFIA,Not,Ast_OPC
TCF7,20.3874715100415,0.626046150012697,8.63107807326839e-55,2.21028338312789,NFIA,Not,Ast_OPC
GNG12,23.8079017390062,0.61327971640683,4.8442683971236e-52,2.19928246343559,NFIA,Not,Ast_OPC
BMP1,15.2326225119169,0.608361689676607,5.14293580776537e-51,2.741274578905,NFIA,Not,Ast_OPC
ECE1,16.1578854466152,0.553481855410664,1.08775986579314e-40,2.00261843663996,NFIA,Not,Ast_OPC
ARVCF,22.197161424479,0.552006078671906,1.94158766786143e-40,2.63386355636214,NFIA,Not,Ast_OPC
TK2,21.0530913289072,0.541757103483413,1.00438945436761e-38,2.01554638118703,NFIA,Not,Ast_OPC
DPP3,15.276214534908,0.522728330348337,1.07562642271035e-35,3.52403346848421,NFIA,Not,Ast_OPC
NACC2,25.5367766677708,0.826153805653515,2.55488719000205e-124,2.07721917231544,NFIB,Not,Ast_OPC
RHOBTB3,18.5231919216301,0.813251719950484,2.01815759555185e-117,3.01534455347694,NFIB,Not,Ast_OPC
PC,27.0256368947535,0.812207749735913,6.91306811279454e-117,3.08146684754703,NFIB,Not,Ast_OPC
TRAF3IP2,58.0364522523815,0.799462820843373,1.26434513009271e-110,2.75422248964321,NFIB,Not,Ast_OPC
CCS,27.2585813658824,0.79314876204129,1.10335965295648e-107,2.48473711514847,NFIB,Not,Ast_OPC
PBXIP1,81.4044831033017,0.777807286195708,5.99995137996917e-101,2.34333304231448,NFIB,Not,Ast_OPC
COPZ2,15.8775976619962,0.736931794467866,2.26437204670796e-85,2.24177357837771,NFIB,Not,Ast_OPC
GLUL,28.0870574642548,0.727111925878853,4.68154731770039e-82,2.3196966749657,NFIB,Not,Ast_OPC
SHC1,68.1112464909407,0.713564487769477,1.03071750862267e-77,4.26114115516725,NFIB,Not,Ast_OPC
EMP1,14.265046585796,0.705850770779704,2.36829939077161e-75,2.24177357837771,NFIB,Not,Ast_OPC
KCNN3,61.8469266124796,0.697331815170011,7.83570760123493e-73,2.46655145294376,NFIB,Not,Ast_OPC
RGMA,53.7825793188683,0.690352145419586,7.82008831029119e-71,2.46655145294376,NFIB,Not,Ast_OPC
PDLIM4,17.6327288610623,0.685486034748981,1.79077587730782e-69,2.0907768412662,NFIB,Not,Ast_OPC
KRTCAP2,21.9512605971162,0.68336436074124,6.87910010649765e-69,2.14066498264902,NFIB,Not,Ast_OPC
PYROXD2,14.2657558013178,0.679845524477252,6.26022956598231e-68,2.48473711514847,NFIB,Not,Ast_OPC
ALAD,28.2118665685989,0.676872370639234,3.94402105902018e-67,2.05336847421468,NFIB,Not,Ast_OPC
FAM151A,18.9585471976767,0.673725120264446,2.7052135485954e-66,2.03160409676815,NFIB,Not,Ast_OPC
MUC1,32.6600232506541,0.671003397955714,1.40310877485661e-65,2.33135477313642,NFIB,Not,Ast_OPC
UQCRQ,14.7507740518542,0.651340709607702,1.23502956943777e-60,3.11513426819525,NFIB,Not,Ast_OPC
GADD45A,26.3733939418228,0.648480404895355,6.03816367970467e-60,3.35655161616504,NFIB,Not,Ast_OPC
TCF7,17.962495318298,0.630737612819324,7.81820209455565e-56,2.13825009839458,NFIB,Not,Ast_OPC
GNG12,24.6872004419873,0.610837938398914,1.57292745670093e-51,2.10772245839994,NFIB,Not,Ast_OPC
ARVCF,22.3165012874413,0.555576762683187,4.75695075257808e-41,2.54731572671034,NFIB,Not,Ast_OPC
DPP3,15.3472931893009,0.513617777382536,2.60368935737189e-34,3.45766724451401,NFIB,Not,Ast_OPC
ACKR2,15.1200947515858,0.502788139874493,1.01663510511615e-32,3.22306023958346,NFIB,Not,Ast_OPC
C6orf47,33.7114425729851,0.771440732533563,2.59495424905065e-98,2.58326664953167,NFYA,Not,Ast_OPC
NUMA1,12.2552722898203,0.765205460911111,8.26131091668967e-96,3.18670045546663,NFYA,Not,Ast_OPC
UQCC3,29.2381813233073,0.745045134228966,3.17046805240535e-88,2.59342142862308,NFYA,Not,Ast_OPC
DAZAP1,54.1100444241887,0.736701423851873,2.71921045510995e-85,2.74268765916636,NFYA,Not,Ast_OPC
CIRBP,52.388805120266,0.736217632677436,3.99051950802958e-85,2.08682227374242,NFYA,Not,Ast_OPC
ARRDC3,16.2061218943026,0.732235471252778,9.10301758533348e-84,2.25717533018103,NFYA,Not,Ast_OPC
COQ5,17.816082828576,0.724442167127456,3.5225326107069e-81,2.14965750171547,NFYA,Not,Ast_OPC
ZNF274,20.5043344881943,0.719428572391043,1.46365632459718e-79,2.80442423339878,NFYA,Not,Ast_OPC
HIST1H2BC,14.6688014882339,0.713593922863501,1.00913571885645e-77,2.50305733033521,NFYA,Not,Ast_OPC
NDUFS7,47.2676353487368,0.700353360624322,1.02491699812301e-73,2.25420230864564,NFYA,Not,Ast_OPC
SNRNP70,16.2051278877583,0.698876776338789,2.77881436357189e-73,3.72874039356474,NFYA,Not,Ast_OPC
SMDT1,9.64577475080043,0.69808645553747,4.72627442812581e-73,2.07375271202392,NFYA,Not,Ast_OPC
GAMT,40.6368400211525,0.688621739340998,2.39652399933846e-70,2.58739978927992,NFYA,Not,Ast_OPC
B3GAT3,25.9360145499378,0.687978998161388,3.62589486455425e-70,2.28101677870344,NFYA,Not,Ast_OPC
RABGEF1,17.2736529321235,0.676643450110807,4.54050685788759e-67,2.64523504637757,NFYA,Not,Ast_OPC
RAB4B,23.0023748977028,0.67342794572333,3.24061188303999e-66,2.25717533018103,NFYA,Not,Ast_OPC
SLC25A17,11.1836521525366,0.651543296111343,1.10297596481189e-60,2.64758343680247,NFYA,Not,Ast_OPC
LINC02610,23.5292401509011,0.648787819071387,5.09598062889994e-60,2.92751086328365,NFYA,Not,Ast_OPC
TRIM2,29.5627115899711,0.641205383988146,3.1624251540392e-58,2.22465121375279,NFYA,Not,Ast_OPC
TMEM50B,11.115799182121,0.639726119795719,6.97913894566934e-58,2.64758343680247,NFYA,Not,Ast_OPC
CYTH2,16.6982239105778,0.638728013002723,1.18772997996258e-57,2.50305733033521,NFYA,Not,Ast_OPC
CNOT3,18.3471134304633,0.63537431481438,6.99120601010813e-57,2.64758343680247,NFYA,Not,Ast_OPC
TRIM28,13.8091384715027,0.634300090383795,1.22761516255831e-56,2.80376967841201,NFYA,Not,Ast_OPC
PPP2R2B-IT1,20.6316365398256,0.634024803355223,1.41776823722367e-56,2.05053819178181,NFYA,Not,Ast_OPC
CTSF,16.434387990516,0.632954460682181,2.47731275893647e-56,3.18670045546663,NFYA,Not,Ast_OPC
SLC39A7,19.8976830244233,0.63096418048333,6.95543170194387e-56,4.62826136741056,NFYA,Not,Ast_OPC
VPS52,15.7781153298275,0.629267404835853,1.66678862345266e-55,3.36271547680158,NFYA,Not,Ast_OPC
ILKAP,35.3552975436348,0.627522121062342,4.07279340308639e-55,4.30367116774317,NFYA,Not,Ast_OPC
PAQR4,15.7266713820697,0.625428863437953,1.17980237697632e-54,2.05053819178181,NFYA,Not,Ast_OPC
MBD3,24.6729563011593,0.622806270403052,4.42639560335162e-54,3.6472700246165,NFYA,Not,Ast_OPC
SCLY,30.3167309889416,0.61882563244487,3.21038421632741e-53,3.34764622977704,NFYA,Not,Ast_OPC
PPIL2,11.4402666845647,0.608906488288536,3.96583112832042e-51,3.89879072173904,NFYA,Not,Ast_OPC
MND1,25.563391695623,0.606904342845362,1.02772093262425e-50,2.52648545134571,NFYA,Not,Ast_OPC
C19orf57,23.3402687497755,0.602676797516674,7.50100545995338e-50,2.98247448086108,NFYA,Not,Ast_OPC
LY6G5B,16.9502358977271,0.600376468800129,2.18423938174997e-49,2.37441863564407,NFYA,Not,Ast_OPC
YBEY,11.0210415043953,0.599900142086576,2.72243732808649e-49,2.42106364350381,NFYA,Not,Ast_OPC
POLR2G,20.3265888199735,0.597320799928209,8.91106700115383e-49,2.63720423357422,NFYA,Not,Ast_OPC
STARD7-AS1,14.0077309808333,0.588799198983339,4.16459348490878e-47,3.06051019685182,NFYA,Not,Ast_OPC
GPANK1,28.2002033656269,0.587722873309889,6.71464979357705e-47,2.30114920412646,NFYA,Not,Ast_OPC
GPX4,19.0208223311515,0.574413982708197,2.1258370226007e-44,3.94442938007834,NFYA,Not,Ast_OPC
UBXN1,11.4348668408394,0.57252348474071,4.71508375422776e-44,2.48333109374468,NFYA,Not,Ast_OPC
KDELR1,11.823888988546,0.570538852783326,1.08223130793167e-43,3.18670045546663,NFYA,Not,Ast_OPC
XPNPEP3,14.5783793955256,0.57026194610643,1.21478499897929e-43,3.18670045546663,NFYA,Not,Ast_OPC
TMEM179B,21.2112125365352,0.569801156863331,1.47192418518086e-43,2.40206305635761,NFYA,Not,Ast_OPC
HIST1H4E,9.68326522752895,0.567071677567824,4.55909987338274e-43,2.42106364350381,NFYA,Not,Ast_OPC
ZNF135,10.8782669812191,0.564511081133109,1.30458621119133e-42,2.23341663975887,NFYA,Not,Ast_OPC
RPS15,32.7710274127673,0.55785912106141,1.91798755345307e-41,4.06294220418827,NFYA,Not,Ast_OPC
RPL18,11.5921620218398,0.555545824310617,4.81559059641529e-41,2.37441863564407,NFYA,Not,Ast_OPC
PSMB8,26.6688546729472,0.551616520959711,2.26123951154507e-40,3.46634012310225,NFYA,Not,Ast_OPC
ZNF418,10.1966636050916,0.547803296834936,9.95582024209041e-40,2.07375271202392,NFYA,Not,Ast_OPC
RILP,20.4581296691624,0.538642772638938,3.24422072841199e-38,2.64523504637757,NFYA,Not,Ast_OPC
ZNF555,20.3312211170591,0.531971649330372,3.83650124202655e-37,2.30114920412646,NFYA,Not,Ast_OPC
DNAJB13,9.52316305399597,0.523735393384766,7.5178589708473e-36,2.07375271202392,NFYA,Not,Ast_OPC
DYSF,33.400846729529,0.518117960497496,5.45893790525885e-35,2.01384443267784,NFYA,Not,Ast_OPC
COASY,16.2308789448342,0.508452554576016,1.5196277717865e-33,2.21777456158096,NFYA,Not,Ast_OPC
NUMA1,12.5603661108225,0.769079780483258,2.3526139160906e-97,2.84141195103284,NFYC,Not,Unknow
UQCC3,23.6529343079663,0.741553506566924,5.53152148346467e-87,2.09358187667057,NFYC,Not,Unknow
ZNF430,10.9825804856673,0.739836572079065,2.21715410920507e-86,3.04249535828478,NFYC,Not,Unknow
EHD1,38.0338656740515,0.733770702675595,2.74573303721105e-84,3.66584017308439,NFYC,Not,Unknow
ABCD4,19.676669393953,0.728822446155914,1.26864248132772e-82,2.16204838647324,NFYC,Not,Unknow
SNRNP70,11.4436688001212,0.725765308141319,1.29959919794337e-81,2.31247795705354,NFYC,Not,Unknow
ZNF274,25.9508858681128,0.723944844906873,5.11546336014608e-81,3.26172610868682,NFYC,Not,Unknow
SLC25A13,26.8089941074282,0.714074273628443,7.14991974488e-78,2.04991939461221,NFYC,Not,Unknow
SMDT1,18.6290324966686,0.699832967022234,1.45779815610549e-73,2.84141195103284,NFYC,Not,Unknow
ZNF333,19.737828504032,0.698086640658087,4.72573669862314e-73,2.52208767481547,NFYC,Not,Unknow
LSS,38.1557328114238,0.694015729998891,7.09451721254382e-72,2.54083731706454,NFYC,Not,Unknow
ZNF708,22.9408402016464,0.683826417609459,5.13476639293878e-69,3.7532882527449,NFYC,Not,Unknow
NAGLU,35.6491135879199,0.683760246696454,5.35485677147448e-69,2.37007422673896,NFYC,Not,Unknow
ZNF738,21.3248584326085,0.682847753233534,9.53157114581782e-69,3.7532882527449,NFYC,Not,Unknow
SLC25A17,13.1080822556579,0.6825090740833,1.17998878015656e-68,2.38463588728717,NFYC,Not,Unknow
PRKCSH,26.1922107121264,0.681308595395484,2.50825568477294e-68,2.54083731706454,NFYC,Not,Unknow
ADGRE5,41.9794174054941,0.679641124739929,7.10906037721167e-68,3.87949205645357,NFYC,Not,Unknow
RAB4B,32.2063321644609,0.674379780933794,1.81590093856846e-66,3.7608258311451,NFYC,Not,Unknow
ZNF44,27.5264172566846,0.67357896466976,2.95708043475051e-66,5.02045407202587,NFYC,Not,Unknow
RPL28,12.0058834764171,0.662416468070648,2.25516638141221e-63,2.04991939461221,NFYC,Not,Unknow
CTSF,23.272807065567,0.660673354934177,6.1915166334765e-63,2.84141195103284,NFYC,Not,Unknow
CNOT3,17.0847262967931,0.65703487864514,4.98796454686538e-62,2.38463588728717,NFYC,Not,Unknow
SF1,30.2086855694793,0.656250050136527,7.79502591526795e-62,2.35393264968368,NFYC,Not,Unknow
VPS52,19.769727902481,0.654551584869039,2.03930310207311e-61,2.04991939461221,NFYC,Not,Unknow
GPAA1,15.8603007657352,0.652655800226692,5.92094054809748e-61,2.40330442110425,NFYC,Not,Unknow
HSD17B1,34.2340840488715,0.650271633518971,2.24061463594101e-60,2.69780275490854,NFYC,Not,Unknow
CYTH2,17.117510822146,0.650047357307608,2.53791086421073e-60,2.17443898585415,NFYC,Not,Unknow
TMEM50B,13.0181658304099,0.646531412522427,1.76165757135426e-59,3.69992949214807,NFYC,Not,Unknow
ZNF253,18.7788049029825,0.643052180497303,1.17029964163727e-58,2.64138204607622,NFYC,Not,Unknow
MGA,11.386068709531,0.643038168578114,1.17916564554865e-58,2.17443898585415,NFYC,Not,Unknow
MAP2K2,17.9745328327201,0.642144428905513,1.90905559939634e-58,2.46685447026625,NFYC,Not,Unknow
GLIPR2,30.2988627510575,0.639437024260343,8.14282046641752e-58,2.0345083915759,NFYC,Not,Unknow
THAP11,14.6543944385606,0.638550271252735,1.30553417547852e-57,2.31247795705354,NFYC,Not,Unknow
ZNF823,26.2354298967844,0.638361378768842,1.44336292855983e-57,5.36652625993649,NFYC,Not,Unknow
UNKL,10.6851781869267,0.63676992831519,3.35205174610164e-57,2.38463588728717,NFYC,Not,Unknow
MCRIP1,42.7692947856598,0.631082998989651,6.54146584158036e-56,2.79086791052347,NFYC,Not,Unknow
PIAS4,19.4465342423305,0.630239044397666,1.01133880970858e-55,2.79086791052347,NFYC,Not,Unknow
PRELID1,19.0352032425851,0.628344998042296,2.67491687377987e-55,2.64138204607622,NFYC,Not,Unknow
PAQR4,20.3839613365644,0.624951286028847,1.50256930098702e-54,2.52208767481547,NFYC,Not,Unknow
YBEY,13.7449847547663,0.623902654864289,2.55096688430455e-54,2.16204838647324,NFYC,Not,Unknow
SLC39A7,25.4027981917046,0.623463664104884,3.18117713532222e-54,4.04267229680847,NFYC,Not,Unknow
RAI14,13.4623570643061,0.616860716858476,8.44611557860048e-53,2.31247795705354,NFYC,Not,Unknow
ZNF136,12.5931309263189,0.614288321143054,2.96923807981407e-52,4.1550302274286,NFYC,Not,Unknow
TECR,29.9065355447254,0.614273552137456,2.99066405712308e-52,3.09371071539322,NFYC,Not,Unknow
SLC2A8,17.1842291962154,0.6117407600079,1.01901251294042e-51,3.51287178117878,NFYC,Not,Unknow
PCYT2,45.2374025381215,0.611507799123832,1.13995619074222e-51,3.58012623563301,NFYC,Not,Unknow
SREBF2,11.3984962463799,0.607861693422404,6.52569340204256e-51,3.07481438165795,NFYC,Not,Unknow
SLC52A2,13.891228763754,0.607165604087229,9.08090198215082e-51,3.51287178117878,NFYC,Not,Unknow
TMEM129,12.4884026963886,0.606934284195432,1.01321321381006e-50,2.17443898585415,NFYC,Not,Unknow
MND1,29.2775172354299,0.606563189213552,1.20797052274432e-50,2.03104892118119,NFYC,Not,Unknow
XPNPEP3,14.5703398256455,0.604333887067481,3.45352779446516e-50,2.84141195103284,NFYC,Not,Unknow
ZNF768,16.5808437518642,0.602451003513726,8.33603501635823e-50,2.19070684774272,NFYC,Not,Unknow
HSF1,14.2689659016915,0.584171833828408,3.20348569634983e-46,3.30157491101939,NFYC,Not,Unknow
STK11,19.9991867900119,0.580572328742141,1.53041586424072e-45,2.18614068980876,NFYC,Not,Unknow
SHKBP1,30.6862917445976,0.578782245250782,3.30594171943706e-45,3.72728191679829,NFYC,Not,Unknow
SON,12.783665485747,0.576027406808547,1.0725031380977e-44,2.04991939461221,NFYC,Not,Unknow
ZNF627,18.9900626536821,0.566233014673811,6.43894217519273e-43,2.98863461078013,NFYC,Not,Unknow
RPS15,30.0888304598733,0.565497598791754,8.71141399008251e-43,3.43339446616006,NFYC,Not,Unknow
GPX4,15.2320583814462,0.563573802684637,1.91248105408139e-42,2.46685447026625,NFYC,Not,Unknow
TUBB4A,25.0740048864297,0.55090263827067,2.98908500691103e-40,2.69780275490854,NFYC,Not,Unknow
PSMB8,28.132850787364,0.548775561109527,6.83538423380156e-40,2.86439490337738,NFYC,Not,Unknow
RPL18,16.4051934609295,0.54733139702215,1.19431562904767e-39,2.04991939461221,NFYC,Not,Unknow
ZNF431,12.2403157909696,0.526022095796562,3.31835741324965e-36,3.69992949214807,NFYC,Not,Unknow
COQ8B,14.2610582605432,0.523915054394178,7.05178386550551e-36,2.16204838647324,NFYC,Not,Unknow
NDUFB7,20.0383981925831,0.516427199221632,9.84375740319614e-35,2.40330442110425,NFYC,Not,Unknow
MRPL10,12.7506485402753,0.503574803992589,7.8250978625412e-33,2.16204838647324,NFYC,Not,Unknow
COASY,21.8517844078314,0.503565735330566,7.8488447771642e-33,3.32506950421962,NFYC,Not,Unknow
LINC00472,26.4283673026548,0.628461345232619,2.51988299846488e-55,2.91789340576832,NR1D2,Not,Ast_Inh
CRADD,14.1531576634564,0.628054707432635,3.10307467410413e-55,3.09430651848944,NR1D2,Not,Ast_Inh
GRAMD2B,13.2695014475607,0.60812032640517,5.76995260696293e-51,2.00422166671499,NR1D2,Not,Ast_Inh
GNA13,22.7254584245848,0.580588128190964,1.52004687769458e-45,3.76237121922835,NR1D2,Not,Ast_Inh
SLC39A12,17.3299187330808,0.572215159170016,5.36784859969045e-44,2.03119315136596,NR1D2,Not,Ast_Inh
AQP4,20.2980023780986,0.522869211635332,1.02313772963514e-35,2.13038974581619,NR1D2,Not,Ast_Inh
CELF6,48.8703672112275,0.727857846203623,2.65287257433757e-82,2.7599595068949,RFX2,Not,Ext_Ast
SMIM12,18.8081368632757,0.706175104934028,1.89108956429824e-75,2.13086565810625,RFX2,Not,Ext_Ast
PTCHD1,20.6984527140983,0.662327720274602,2.37464333436854e-63,2.28761117561429,RFX2,Not,Ext_Ast
GALNT18,44.9307183143067,0.626955649914059,5.43716365538083e-55,2.11235231509663,RFX2,Not,Ext_Ast
CASC2,16.9714003728452,0.626280609105544,7.66313926690888e-55,3.03431658248721,RFX2,Not,Ext_Ast
ZNF831,30.103652024454,0.587543340280892,7.26904913660914e-47,2.01636718802619,RFX2,Not,Ext_Ast
PINK1,33.1574232655228,0.562389567881414,3.09464337858352e-42,2.33087503033979,RFX2,Not,Ext_Ast
TNFRSF25,63.6986583672769,0.555277596602149,5.35558533056776e-41,2.65231281578791,RFX2,Not,Ext_Ast
ACOT7,90.5187627719708,0.549536740888563,5.08717321599097e-40,3.26396625559411,RFX2,Not,Ext_Ast
RNF19A,35.4327940833478,0.54182823556653,9.77702694182606e-39,3.69145958921592,RFX2,Not,Ext_Ast
IGSF22,29.7311097640694,0.518273958629454,5.16886831841557e-35,2.03970489888652,RFX2,Not,Ext_Ast
MON1A,24.7300950936332,0.505912560348218,3.57861133191689e-33,2.13086565810625,RFX2,Not,Ext_Ast
MPHOSPH9,37.600937447204,0.501899934405915,1.36501316569256e-32,2.05441475758283,RFX2,Not,Ext_Ast
TNIK,21.4403537496818,0.675440260861893,9.50124912756015e-67,2.41737209796722,RORA,Not,Ast_Inh
ARHGAP5-AS1,15.9881987815932,0.660438805182337,7.08865478530931e-63,2.20191484370202,RORA,Not,Ast_Inh
LINC00472,26.6897346614122,0.608208602578086,5.53249933660592e-51,2.81007589782806,RORA,Not,Ast_Inh
CAMTA1,12.0094719596362,0.585852721158835,1.53255148259477e-46,2.34370936756537,RORA,Not,Ast_Inh
ALDH7A1,25.0290693816452,0.584641305984261,2.608237455457e-46,3.31759720135281,RORA,Not,Ast_Inh
CDH20,21.2572228163594,0.533673087090148,2.05459156115961e-37,2.32492782477605,RORA,Not,Ast_Inh
SLC7A6,34.3189257289809,0.685900012974643,1.37558733992598e-69,2.1537442113849,RUNX1,Not,Mic
DAGLB,50.3740613265808,0.637271786995062,2.57165195564051e-57,2.43871684131308,RUNX1,Not,Mic
